LotArea,YearBuilt,1stFlrSF,2ndFlrSF,FullBath,BedroomAbvGr,TotRmsAbvGrd,SalePrice
9476,1972,763,365,1,3,5,632991
17853,1999,1087,400,1,3,7,1086322
11928,2004,1457,573,2,5,8,845398
6080,2004,969,481,3,3,5,534986
10089,1953,753,109,2,5,9,609606
11396,2003,1670,1018,2,3,6,899509
13739,2010,1849,405,1,5,7,960707
11797,1954,1861,308,1,5,8,844859
4861,1967,1239,159,1,3,7,418963
12346,1993,617,843,1,2,6,820141
7494,1980,1688,54,2,3,5,607087
4904,1970,1049,760,3,3,6,498971
5269,1996,1410,255,2,2,5,453395
4404,1979,1369,533,2,3,7,448330
13035,2004,1307,421,3,5,8,876824
13974,2017,1320,945,2,2,5,949158
13756,2018,1721,961,3,2,5,1034472
5184,1990,1897,812,1,4,6,532935
12938,1994,1063,886,1,5,9,878321
5725,1979,1652,263,1,5,7,510475
15380,1994,913,747,3,3,7,988954
12462,1994,1903,832,2,3,5,921922
17057,1994,1379,232,1,5,7,1047406
9811,2004,1492,679,1,5,7,796154
9606,2008,500,232,2,5,8,610667
7956,1954,666,1068,1,3,7,579730
4171,1981,515,557,1,5,7,364760
12465,1955,1156,912,3,5,8,888063
6306,1975,611,680,2,2,4,520398
13350,1986,1891,1459,3,5,8,1062835
13898,1962,1625,334,1,4,6,934139
13963,2018,1093,403,1,3,7,869151
4421,1974,1929,1187,2,2,6,555476
9540,1962,1006,255,1,5,7,629275
13401,1969,1170,1089,3,5,7,927001
18699,2021,1563,1019,3,2,4,1255398
19966,2009,1904,940,2,2,4,1335433
18713,2022,1258,771,2,2,5,1192697
19882,1970,996,945,1,4,8,1191977
8675,2010,1464,1111,2,4,7,729939
13082,1975,780,1263,2,2,6,888007
17009,2003,850,310,1,5,7,994011
15459,1991,833,681,1,3,7,920835
17168,1960,1260,1281,3,4,6,1184660
17409,1986,1806,1457,3,3,5,1282753
10748,1960,1227,128,2,3,6,733786
10103,1976,1842,780,1,4,8,810989
18357,1983,1322,325,2,3,6,1115576
5473,1987,1937,789,3,5,8,655707
7243,2010,513,16,2,4,7,494484
16670,2002,1579,698,3,4,7,1110362
6181,2014,1926,1008,3,3,7,696841
13641,1952,841,341,2,3,7,839155
7096,2016,698,1002,3,2,5,611003
10646,1977,1177,837,3,4,8,823680
15448,1963,1815,627,1,3,5,1032259
15348,2001,1157,770,2,5,9,1017707
13782,1979,1964,877,2,4,7,1026854
9882,2007,577,1272,2,2,4,727951
16431,2003,611,709,3,5,7,1003883
9982,2018,1034,848,3,2,4,749942
16173,1964,1898,738,3,2,4,1110598
9798,1987,1639,176,2,5,7,721971
13627,1963,1665,945,1,2,5,934762
12415,2006,1491,356,2,2,5,847592
12411,2008,1720,494,2,2,4,932210
16466,1957,1289,34,2,2,5,996815
13846,2021,1822,1430,1,2,6,1052474
16720,1968,1599,817,2,4,7,1133764
12456,1981,1029,9,1,3,7,789073
13145,1978,599,985,1,4,7,839667
8524,1990,1472,530,2,4,8,712123
15925,1994,1991,94,2,3,7,1031582
10559,1962,1815,575,2,3,5,797747
11620,1976,1514,449,3,5,8,830558
6774,1968,624,1243,1,2,4,575151
18532,1975,1514,1017,2,3,7,1200073
9673,2002,1018,95,1,5,8,666820
7124,2000,522,864,3,5,8,561110
12671,1986,661,1404,3,4,6,903616
15706,1958,1128,668,2,5,8,1036009
5353,2001,1005,206,1,2,5,433686
15514,2003,1381,849,3,4,7,1090145
16070,1952,1544,245,3,3,7,1048873
13081,2018,1987,883,1,4,6,1043840
7854,1957,982,82,3,4,8,574264
12134,1963,808,316,1,2,4,745458
4924,1952,1373,644,2,2,6,479725
6170,1973,702,1128,1,4,8,563114
14094,1962,1939,369,2,3,7,980529
9506,1992,1139,748,1,2,6,707158
17650,1978,641,629,3,4,6,1092301
17065,2021,1503,179,2,2,5,1066709
6395,2000,1114,601,1,2,4,509324
12220,1991,606,599,2,5,8,801229
19310,1980,1028,1106,1,3,5,1204138
12226,2012,1075,840,1,4,6,882806
15781,1975,1468,347,2,4,6,970158
9515,1967,1187,1295,2,5,7,765126
6670,2006,790,330,2,4,8,509528
7365,1956,1304,609,3,4,6,599962
4588,1997,1834,743,1,5,7,566848
19708,2009,1167,568,1,5,8,1218402
15410,1982,884,388,2,4,8,936413
7138,1952,1576,970,1,5,9,654628
13095,1953,1706,746,1,2,4,895028
10663,1953,1892,136,1,2,4,769880
8086,1991,1200,1384,2,2,6,734126
14361,1958,512,281,1,2,6,819415
12531,2000,1459,1225,1,5,7,947455
8270,1966,659,1018,3,3,5,611040
10019,1966,1807,743,3,3,5,793178
13906,1969,1064,530,2,4,7,924047
16884,1963,1810,15,1,3,7,1055853
16738,1971,507,1004,1,2,5,1061491
4556,2001,571,567,3,5,9,425967
17447,1976,1391,1137,2,2,6,1142668
12022,1992,597,1091,2,2,6,861099
15279,1952,586,29,1,5,9,834871
9452,1957,600,663,3,2,6,635714
15458,1959,780,998,3,2,4,999268
7567,1978,1382,874,3,5,8,676020
14248,1989,1812,21,1,5,8,932419
7899,2014,1248,1454,1,4,8,716961
10477,1970,695,1053,1,4,7,763722
11500,1973,890,955,3,2,5,835754
5016,2022,1108,659,2,4,6,527967
10470,2009,949,1433,1,3,7,789422
6062,1975,1891,1072,1,3,5,640172
13030,1958,1953,324,2,2,5,923077
13829,1969,1619,1321,2,4,8,997015
8321,2005,1784,180,3,2,6,665135
7496,1985,620,121,1,4,8,502836
5813,1985,1889,123,3,5,9,556682
15671,2022,831,1476,1,5,9,1059459
10256,1971,1575,265,3,5,9,767883
18308,1950,1919,27,3,5,7,1191516
13643,2018,817,1282,2,2,4,948601
18336,2022,1174,76,1,2,5,1042390
6313,1986,1201,431,2,2,6,545793
13706,2021,1800,878,2,3,7,985871
5231,1962,1717,893,2,5,7,549573
13837,1992,1192,1058,1,5,8,971526
9831,1986,1516,435,3,5,8,759795
6999,1974,520,1137,3,4,8,561706
7440,1970,898,1085,1,4,7,622884
8056,1990,701,51,1,3,6,516438
4305,2022,965,115,3,3,7,360727
18347,1991,1674,46,3,4,8,1133191
19704,1991,1395,437,2,4,8,1216264
15728,1951,1682,1435,3,2,4,1140681
13915,2017,809,100,2,2,6,827344
5689,1957,1003,1302,3,4,7,531507
13709,2010,525,106,3,5,7,808838
17679,1963,565,982,3,4,7,1107052
7917,1970,762,1058,2,2,4,616434
11080,1973,971,1000,2,3,7,812770
12611,1999,666,358,3,4,7,814584
6936,1994,1299,886,2,4,6,585101
7862,2013,1677,799,2,5,8,692559
18506,2013,842,1025,2,3,7,1180892
16421,1975,1217,1295,2,5,7,1135921
18318,1981,912,1167,1,3,6,1169163
19300,2006,1707,434,2,5,7,1262026
13642,2002,1717,1474,3,3,7,1088456
15288,1982,1525,603,2,4,6,993125
9649,2001,1738,565,3,4,6,770826
7261,1967,1186,915,2,4,7,632375
13356,1984,1296,227,3,2,4,887105
19914,1961,982,544,1,3,7,1212572
14061,2000,1555,1237,3,3,6,1073151
5819,1959,514,647,2,5,7,478773
14897,2001,1841,247,2,2,6,990577
19674,1983,1766,1431,3,5,9,1386470
15707,2016,516,1076,1,2,4,1025182
5342,1988,1033,313,2,5,7,489320
9560,1957,580,1397,2,2,5,716563
19451,1978,1155,36,3,5,9,1185240
6226,1971,935,723,3,5,9,544136
5079,2019,1531,979,1,2,6,551618
17466,2010,1518,83,3,3,5,1093233
17983,1992,1178,899,2,5,7,1138055
8206,1998,1810,1117,3,2,4,777842
10280,1978,1279,1438,1,2,5,813472
18567,1980,685,1365,1,3,7,1171637
19327,2002,921,718,2,3,7,1192466
16755,1983,965,549,3,3,5,1033892
14971,1987,582,1444,2,3,6,1016288
14720,2006,1066,1371,1,5,8,1029971
11235,1953,1142,714,1,5,8,782524
4813,1951,824,586,3,4,7,369836
17560,1961,1942,1151,3,5,8,1250103
9089,1984,550,151,2,4,6,557558
6031,2019,1550,1061,1,4,6,607655
12514,2021,1176,1450,2,5,7,940644
15161,1970,1480,1128,2,4,8,1052169
13095,2010,1292,164,2,3,6,850310
13733,1984,1585,937,1,4,7,990288
18287,1997,1156,211,3,5,9,1151530
9911,1964,1694,525,1,2,5,746251
15695,2020,1809,741,2,5,8,1098029
19846,1964,616,131,1,2,5,1086248
6653,1955,1527,1175,2,2,5,654785
14668,2017,1589,95,2,4,7,971876
7340,1971,1583,1012,3,4,6,659073
11876,1981,1404,521,2,2,5,812967
19896,1971,1001,373,1,4,6,1170185
16435,1976,1298,1039,3,3,5,1105070
5141,1964,1356,607,3,5,7,501841
13041,1993,1752,17,3,4,6,888380
12558,1958,1623,1432,3,2,6,981759
6897,1983,1642,1030,3,2,4,669987
13281,2022,568,1268,1,5,9,905425
8041,1964,1163,977,2,4,8,679024
6038,2011,1291,878,2,4,6,586452
15052,1994,720,593,2,2,5,907061
19729,2021,1509,642,2,5,8,1261417
8270,2007,722,128,3,2,4,553146
14046,1968,1176,800,2,5,7,947494
8683,1965,710,454,2,4,8,579553
4494,1957,1430,875,3,4,8,496663
11116,1982,1385,570,3,5,8,834276
17425,1967,1381,1095,3,2,6,1144521
15374,1984,761,1013,2,2,6,980758
5784,1992,1017,1183,3,2,4,587142
7510,1999,1771,1110,3,5,9,732182
7786,1952,1297,400,1,5,9,642739
9266,2008,1780,461,1,2,6,757440
16322,1977,1586,88,2,2,5,978487
13190,1995,1915,822,3,5,7,980217
9428,2013,1039,5,2,5,8,641253
10681,2019,916,944,1,2,4,754720
10893,1996,552,83,1,2,4,656313
17325,1963,537,1273,3,4,8,1114353
16661,1956,807,1439,2,3,6,1064483
18892,1980,1345,1095,1,5,8,1256130
13643,2000,1397,620,3,3,7,982568
13943,1978,552,1135,2,5,8,892096
14472,1964,1105,171,3,4,6,897912
16992,1974,951,698,3,5,7,1070312
8658,2010,960,272,1,5,7,634174
11082,1990,1274,529,2,3,7,811710
15126,2018,1660,318,1,4,7,995877
10869,1953,1895,1105,2,4,6,875194
15926,2006,1779,1098,2,4,8,1161132
11607,1980,894,428,3,4,6,767386
11669,1952,1560,1483,3,5,7,947906
15538,2016,1670,846,2,3,6,1102489
14065,1999,1531,1369,3,4,8,1072601
10219,1966,1774,248,1,2,4,743775
8534,2009,1146,386,2,4,6,611403
15995,2015,1970,362,1,3,7,1089493
9979,1973,762,1319,3,3,7,778819
14171,1981,1131,67,2,3,6,887736
12890,1968,1962,437,3,3,5,907345
5312,2015,1782,1015,1,2,5,601210
6962,2009,1846,1156,2,4,6,691882
17851,2015,1029,1318,3,5,8,1153705
6938,1964,800,295,1,5,7,492512
16979,1984,984,646,1,2,6,1019228
14492,2018,591,32,3,4,7,857259
7197,1976,1687,1397,2,4,8,691096
9296,1956,1858,31,3,5,7,706277
11204,1955,814,554,2,2,6,696025
18745,1982,1444,304,1,5,8,1143137
9730,2007,737,792,1,2,5,683226
17921,1998,582,1131,1,3,7,1142144
4126,1966,1168,95,3,4,6,381804
9602,1991,1632,1089,3,4,7,814231
5191,2021,677,520,3,4,6,466514
6639,1989,749,229,1,4,7,479557
16581,1995,1264,732,2,4,6,1091273
16108,2020,1166,357,3,4,6,1042676
19997,2019,1402,401,3,3,7,1238232
5366,2017,590,789,3,4,6,460550
13211,1950,838,98,1,3,6,784731
10453,2001,668,270,2,4,8,625144
18997,1984,1662,361,2,4,7,1161280
10671,2018,1077,1187,2,2,6,840259
10683,1954,1707,527,3,4,8,831457
16271,1966,1279,1192,3,5,7,1106857
16706,2002,669,1044,2,2,4,1027595
8539,2001,861,539,1,2,5,613097
12876,1963,743,594,2,2,5,825464
15821,1978,637,832,3,5,7,983505
6887,1957,1551,396,2,3,6,573618
18571,1950,1018,1059,2,2,5,1130207
13654,1978,1921,494,2,2,4,953818
8086,1985,832,313,1,2,6,544579
6261,2000,1464,489,3,4,6,576602
8180,1986,1840,1299,3,3,6,823013
6841,2018,1062,232,2,5,9,513268
13959,2002,925,1459,3,5,7,1036994
16372,2001,1659,1029,1,3,7,1116065
10040,1961,1140,663,2,3,6,706936
7560,2001,1208,243,1,3,7,584287
14304,1950,1790,240,2,4,7,944236
17957,1956,606,557,2,2,4,1028133
8758,1966,1059,1296,2,4,8,730367
4626,1992,637,74,1,3,7,349448
16351,2020,1114,282,3,4,8,1017563
15606,1966,546,86,3,5,8,939235
19274,2008,867,880,3,4,6,1195768
9014,1952,505,929,3,3,5,607836
5375,1978,1022,1172,1,2,5,493082
5181,1971,1028,1173,3,4,8,511359
9708,1987,1795,159,3,3,6,729397
4490,2003,565,445,2,4,7,410006
7729,1999,919,81,1,5,7,499826
9974,2018,1862,1030,2,4,7,882304
7534,1979,1433,181,3,4,8,582573
7296,1972,997,869,2,2,5,576219
5940,1996,1992,965,3,4,7,640356
16600,1970,830,477,2,4,7,995922
18950,1969,1267,182,1,5,9,1127776
9014,1972,1500,1337,2,5,8,782962
5882,2017,1654,173,2,5,7,547240
8908,1970,1029,13,2,2,5,543201
6987,1970,1961,1323,2,5,8,725521
9585,1950,742,72,3,5,7,625036
7159,1964,1986,513,2,4,6,650351
17614,1966,849,601,1,4,6,1054711
16967,2000,1540,342,2,2,4,1071025
8530,2012,1989,1419,1,5,7,841785
4681,1963,1234,332,2,3,5,438776
9254,2008,1381,354,3,4,8,699013
5073,1999,862,846,1,3,6,474290
17743,1983,1733,162,1,3,7,1129857
6387,1955,1514,115,2,5,9,501147
14586,1998,1024,1426,3,3,5,1043561
6693,1955,1330,1102,3,2,5,602329
13562,2018,1281,1470,1,2,6,1019254
16936,1956,919,1031,2,4,7,1064316
8340,2000,1285,1046,3,3,6,709400
6156,1950,632,790,3,2,4,495327
11966,1962,513,542,3,2,5,710103
6580,1992,1567,413,2,3,7,532733
11257,1976,1900,681,2,2,6,850199
16583,2020,794,641,1,3,5,1052067
6159,1952,1919,1432,2,2,6,669820
17900,2007,1627,668,3,3,5,1196060
15440,1966,944,21,1,2,6,830795
18678,1994,1585,1426,2,2,6,1294805
15923,2007,911,968,3,2,4,1050927
18436,2005,1129,1180,3,5,8,1237299
16021,2003,820,329,1,5,7,967635
10772,1978,1654,1045,1,2,5,811304
5627,2003,1317,1495,2,5,8,608290
15664,1976,1722,1287,2,3,5,1108671
12219,1994,1404,1326,1,5,7,943005
11080,1980,535,901,1,4,6,731911
5985,1985,1290,723,3,4,7,577581
17848,2010,1739,1488,2,2,5,1275531
16345,1986,1085,1187,3,5,8,1145347
13713,2016,805,1159,1,4,7,933977
12488,1985,1507,251,1,2,4,826165
6181,1954,1392,204,1,4,6,501716
15594,1995,511,1325,2,2,5,953395
6296,2001,582,1265,1,4,8,537316
11164,1998,1555,831,1,4,6,853354
6597,1955,1931,790,2,5,9,642446
4901,1959,1609,1084,1,2,6,531965
10060,1972,1934,464,2,4,8,783233
13290,1966,1456,1325,1,2,5,998933
5677,1993,1212,1495,2,5,7,617730
6881,1990,1779,393,2,4,8,609936
17479,1964,740,1020,2,3,6,1137410
17058,1993,1397,659,2,3,5,1079917
9622,2007,1395,911,3,3,6,759924
12052,1999,1406,1282,2,2,4,894203
5378,2001,1975,529,2,5,7,563959
5248,2019,1255,1210,2,2,5,584282
15927,2017,1524,1235,2,2,6,1101973
9650,2012,1100,1058,1,3,5,742214
16433,2007,781,1170,1,5,7,1078031
10079,1972,1150,1305,2,4,8,809577
13456,1993,1098,1272,2,2,4,939214
14099,1993,1478,56,3,3,7,927176
11036,2001,1642,1328,2,2,4,884583
10487,2016,1511,521,2,2,6,777252
18060,1977,1399,360,2,5,7,1110200
5058,2016,1603,1260,1,4,6,562477
14941,1967,1393,233,2,2,4,951508
6048,1976,1456,222,2,2,6,555455
10115,2000,718,326,3,4,6,668320
8248,2009,1226,1121,1,5,8,698950
6476,1998,1508,1249,3,2,5,665967
16208,1964,1989,835,2,5,8,1163077
8603,2022,1017,488,3,5,7,679343
15389,2017,1311,477,2,2,6,1009022
16778,1964,1001,984,2,4,8,1078092
7553,2000,557,1357,1,2,4,617640
16632,1997,1860,791,3,2,5,1158620
18223,2021,1313,511,2,3,7,1148638
13953,1950,1113,1012,3,4,6,978401
4220,1956,925,381,1,3,7,376941
18226,2002,1893,1446,2,4,7,1286804
18230,1980,1934,1371,1,2,5,1249697
8818,1967,1382,1176,3,5,9,724983
11192,1961,931,451,3,3,5,727261
8623,1997,1719,1313,3,3,5,794064
11349,1979,1900,1142,2,3,7,935849
9618,1956,1447,213,2,3,6,681373
15080,1952,1888,564,2,4,6,1045705
13856,2012,1434,731,1,5,9,974928
11209,1955,904,438,3,5,9,726835
16178,1964,991,754,3,2,5,1018954
8576,2020,565,628,3,2,5,585834
15169,1992,1411,902,1,3,5,1020614
5871,1967,890,1470,2,2,4,569952
11915,1971,582,1065,1,2,4,788318
19207,2010,1502,394,3,4,7,1201484
5462,2010,980,246,3,2,6,464610
9521,2002,1276,904,1,2,4,734908
19905,1975,1752,1314,2,2,4,1347922
12536,1989,1284,247,2,5,7,839712
12236,1957,1748,598,3,5,9,888473
11813,1970,1636,864,1,2,4,842381
6068,1992,1151,1472,2,3,5,621073
9753,1970,1708,83,1,5,8,716229
11237,1952,1696,772,3,4,7,860787
18175,1980,1022,1244,3,4,7,1236439
11016,1976,704,50,3,4,8,674826
10191,1976,1241,549,3,2,5,743219
5514,2022,818,770,2,3,5,493341
6598,2006,1682,980,3,4,6,662230
18622,1982,777,1210,2,3,7,1153106
5001,1993,1401,1246,2,4,8,562254
5033,1992,647,464,1,3,5,419619
18877,1980,1277,418,3,2,6,1174147
14232,2014,1606,86,2,2,4,947046
10899,1966,918,258,1,4,7,685180
12465,1964,1037,1204,1,4,6,900055
9051,1983,891,310,3,5,9,615655
14839,1953,1656,172,3,4,7,971730
13971,2021,1439,1345,1,5,7,1012877
8476,1977,741,1363,2,5,9,722776
17640,2022,1974,1268,3,2,6,1271027
4478,1951,1498,939,1,2,5,506828
18350,1966,1723,504,1,5,7,1188036
4515,2007,1640,328,2,4,6,490319
16478,1958,1742,195,2,5,9,1044110
5191,1980,1828,61,1,4,7,486176
19880,2015,742,1048,2,2,4,1200874
14860,2011,1815,561,3,4,7,1039555
17448,1968,1475,1401,1,5,9,1200885
10297,2004,1824,896,2,4,6,824284
13603,1977,1183,1318,2,5,9,957345
15472,1999,1911,1075,2,4,6,1102406
4271,2014,1087,843,2,5,9,483063
12334,1952,1732,39,1,2,4,807716
11778,2001,1837,727,2,5,8,879437
10008,1959,1116,456,3,2,4,698675
11987,1970,525,877,3,5,7,814351
17380,1986,1362,787,1,5,9,1126748
18582,1964,578,1,1,3,5,987036
7332,1958,1511,1492,3,3,5,709968
4787,1993,627,1129,3,3,5,455896
10222,1988,912,215,1,3,7,664258
13873,1954,636,776,3,4,6,877657
4622,1974,1857,678,3,2,5,535076
7841,2005,1047,413,1,2,5,538980
7676,2013,887,209,1,3,7,537627
6572,2021,1070,1081,2,4,6,598537
10915,2001,1753,42,2,5,9,766647
9033,1958,1515,137,3,5,7,674304
11788,1959,920,637,1,2,6,760360
19689,1959,1647,468,2,2,4,1226045
15452,2022,1611,725,3,4,6,1056806
9214,2011,640,1412,3,5,9,740917
8712,2009,550,1221,3,4,8,642091
17319,1968,1486,201,3,5,9,1089753
4066,1987,1428,191,1,3,5,399124
19855,1955,1928,106,3,3,7,1274714
16478,1964,1860,326,2,4,6,1079722
11533,1996,1161,749,1,2,5,831616
19103,1994,865,643,3,4,7,1190131
8616,1954,1407,356,2,4,6,644093
17277,2002,1497,594,2,5,7,1132087
5140,2015,1353,500,1,5,9,473439
14506,2011,757,1307,1,5,7,971482
9730,1972,1911,467,1,5,7,768793
14724,1993,544,507,2,2,5,876066
15772,2001,768,105,2,2,6,937168
11465,1995,1834,1317,3,3,7,958262
13379,1968,1171,1089,1,4,6,934530
8471,1996,1518,194,1,3,7,645510
16940,2001,1801,1211,1,5,8,1205308
7339,1973,1356,46,1,4,7,543788
4548,1966,1998,1385,2,5,8,600029
17385,1995,644,1008,1,4,6,1114183
11675,2013,734,536,2,2,4,772076
16279,1977,1190,846,2,5,8,1077232
12264,1999,1219,708,1,4,7,834514
18643,2013,1659,1269,2,4,8,1331643
4198,1977,1968,807,2,5,9,525891
15393,2005,852,611,1,2,6,953035
13973,2008,1917,1201,1,2,6,1049200
4571,1954,1493,114,3,2,5,403196
4790,2003,774,679,2,4,8,449425
13830,1993,1907,630,2,2,5,994736
14023,1991,1409,1188,3,4,7,1001623
14047,2021,1846,218,3,3,5,989581
17798,2006,1706,196,1,2,6,1097413
5174,1996,939,400,3,5,8,454878
15932,1974,1586,748,1,5,7,1056521
15469,1993,1371,680,1,5,7,1038512
4178,1964,1150,75,1,5,8,380550
6244,2000,1442,1449,2,3,6,628629
8086,2002,533,286,2,3,7,524837
4734,1983,1204,1322,1,2,6,507532
10232,1957,1366,860,3,2,5,789222
4798,2019,1484,741,2,5,8,513807
11601,1970,1331,293,2,5,7,790948
12979,1956,1610,808,3,5,7,942856
6795,2005,1733,885,2,4,6,651479
19542,1998,961,1470,3,2,4,1309012
16496,1991,580,413,3,5,7,977850
8588,1972,821,430,2,5,9,601542
11297,2001,914,1253,3,5,7,859108
19000,2002,1491,1119,3,3,6,1263100
7084,1965,689,1462,1,3,7,587037
17945,1986,1756,170,1,3,5,1132435
15110,1967,891,1340,2,4,6,1039361
4731,1969,1692,543,3,4,6,541802
5129,1995,1966,1411,2,2,5,633691
15638,1951,667,988,2,5,7,977293
5605,2012,1754,71,1,2,5,485799
15970,1952,1673,1022,3,2,5,1136655
14937,1995,1163,531,2,3,5,971251
15362,1998,1909,238,2,5,7,1025814
16881,1950,880,710,1,3,7,1014462
19946,1971,1798,576,1,3,7,1243784
6933,1963,1397,1112,1,5,9,634869
19187,1994,1363,712,2,2,5,1219696
13407,1955,561,641,3,2,4,862964
12516,2014,1990,1177,1,3,7,1008392
9074,1970,1027,589,1,5,8,657030
18037,1953,1361,189,3,2,6,1083908
14042,1952,649,811,2,4,8,897877
11099,1979,1665,1438,2,2,4,868552
5490,1980,615,1177,3,5,7,501941
4893,1983,1323,1014,1,5,8,535953
5390,1969,564,624,3,5,7,466519
7389,2003,1952,1362,2,3,7,777919
8239,1974,809,628,2,2,5,590586
8479,1964,1205,888,1,4,7,693376
6263,1987,1353,1058,1,3,6,582668
7432,1972,1953,783,3,2,5,682538
6371,2001,1523,670,2,5,7,604297
15278,2015,1684,721,2,2,6,1076750
8312,2006,805,525,3,5,7,639181
5515,2006,1884,536,1,5,7,590218
19286,2001,1801,846,2,2,5,1284834
19906,1984,1819,1241,2,2,4,1360681
10326,1963,1372,1277,1,4,6,815661
18605,1963,668,995,2,2,6,1136764
11088,1982,1982,1226,1,2,5,960542
9586,2001,1530,1124,3,3,5,822573
6917,1950,1655,1384,1,5,8,685150
9731,1983,1087,913,1,5,9,747514
11686,1968,1261,177,3,4,6,762389
19901,1973,846,275,2,3,7,1142619
18802,1953,1454,311,2,4,8,1153441
14544,1985,1234,1433,1,2,5,1010056
5167,2007,1776,790,1,4,7,597450
12302,1981,909,1311,3,5,8,910882
9109,1958,1042,1424,3,3,5,761150
8327,2016,854,1240,2,2,5,673466
9810,1969,1212,697,2,3,5,699043
7655,2011,1891,1493,3,3,7,783189
7793,2007,1083,26,1,4,7,539198
13947,1971,1010,912,3,2,6,915530
19951,2016,1032,421,2,3,6,1212839
19859,1997,1027,1037,1,3,7,1233125
10738,1957,1446,500,3,4,6,747994
5577,2022,1925,907,2,3,7,618665
13488,1964,1698,324,1,5,7,916185
15966,1981,1323,1347,1,5,8,1124679
6220,2002,577,284,1,2,5,435102
13164,2016,939,1112,1,2,5,890843
5030,1953,1048,1068,1,4,6,503958
19514,1979,1755,497,3,3,6,1241623
19881,1962,899,911,1,4,6,1222756
14785,1970,1736,144,3,4,6,1006365
10691,1990,1716,947,1,5,9,798252
7992,1968,1200,81,2,3,6,553114
16805,1997,1790,979,1,5,9,1175545
4913,2012,625,1190,3,5,7,502596
10358,1969,1333,1128,2,2,6,825642
6181,2013,1905,487,2,4,7,632168
18620,1986,1043,1333,3,5,7,1252922
7197,1980,1001,81,2,2,6,473316
10040,1967,1926,93,3,2,5,745739
5462,1969,1323,1344,1,3,6,583310
18160,1960,1784,342,1,3,7,1148071
19021,1993,886,796,3,5,7,1184625
19511,2013,911,360,1,2,5,1166301
14570,1983,1869,1089,2,2,4,1071366
19897,2014,1617,623,1,2,5,1253002
15646,2004,827,867,1,4,6,974189
19474,1950,599,428,2,2,4,1140808
11037,1987,960,1424,2,4,7,847399
15745,1958,1838,170,1,3,7,1006119
13499,2020,524,577,1,5,9,859676
8994,1966,993,67,1,3,7,553430
17386,2001,852,1057,3,5,7,1165541
13381,1967,1368,0,3,2,6,863170
9308,2012,1640,150,1,5,9,741886
10221,1982,698,901,1,5,8,728210
11090,1953,1802,257,2,3,5,801073
11769,2001,1346,749,1,5,9,836163
4687,1958,1602,627,1,2,5,470884
18356,2013,1947,794,3,4,6,1235985
8661,1979,1877,18,3,2,5,710797
13399,1957,1025,34,3,5,9,835602
5894,1954,1040,370,2,3,5,489305
11389,2012,976,490,1,2,4,775241
8922,1950,509,816,3,5,9,629118
17639,1964,1783,1264,2,3,6,1209806
10322,1987,1023,6,1,4,6,645768
14003,1991,1309,548,1,3,5,892205
7183,1995,1271,370,2,5,7,559374
7797,2002,1359,756,1,3,7,652652
9178,1975,1529,1273,2,5,8,812061
17638,2010,1558,1138,2,3,7,1204611
19240,2016,674,1360,3,3,5,1248671
13836,2003,941,573,2,3,6,913043
7968,1971,1670,680,3,5,8,688416
6716,1975,1716,1165,1,3,7,678147
4190,2009,1536,1461,3,5,9,578648
17511,1988,745,87,2,2,4,991574
5335,1985,1174,462,3,4,8,492573
12181,1970,613,1071,1,2,6,775260
16995,1990,1511,480,3,4,8,1110116
15298,1997,1293,822,1,5,9,979332
4378,1975,732,523,2,2,6,395407
16674,2012,1479,210,3,4,6,1045318
7829,1985,1845,243,1,4,7,640620
10380,1973,625,238,1,2,6,661887
4615,1970,1836,1220,3,2,5,583776
17830,1967,1010,768,3,5,8,1091529
6330,1964,780,234,3,4,8,474685
18336,1955,1297,186,3,5,9,1116488
